fecha,modo,afluencia
2007-12-13,Metrobús,262916
2007-12-14,Metrobús,281821
2007-12-15,Metrobús,149333
2007-12-16,Metrobús,86382
2007-12-17,Metrobús,243034
2007-12-18,Metrobús,261612
2007-12-19,Metrobús,249014
2007-12-20,Metrobús,242320
2007-12-21,Metrobús,248055
2007-12-22,Metrobús,135730
2007-12-23,Metrobús,90677
2007-12-24,Metrobús,109766
2007-12-25,Metrobús,42500
2007-12-26,Metrobús,166983
2007-12-27,Metrobús,176071
2007-12-28,Metrobús,187669
2007-12-29,Metrobús,109698
2007-12-30,Metrobús,75063
2007-12-31,Metrobús,100715
2008-01-01,Metrobús,46106
2008-01-02,Metrobús,176553
2008-01-03,Metrobús,204475
2008-01-04,Metrobús,219625
2008-01-05,Metrobús,133565
2008-01-06,Metrobús,71279
2008-01-07,Metrobús,238831
2008-01-08,Metrobús,248125
2008-01-09,Metrobús,247795
2008-01-10,Metrobús,248723
2008-01-11,Metrobús,248624
2008-01-12,Metrobús,127416
2008-01-13,Metrobús,74618
2008-01-14,Metrobús,251385
2008-01-15,Metrobús,254800
2008-01-16,Metrobús,256853
2008-01-17,Metrobús,264692
2008-01-18,Metrobús,261980
2008-01-19,Metrobús,142406
2008-01-20,Metrobús,70919
2008-01-21,Metrobús,260357
2008-01-22,Metrobús,265723
2008-01-23,Metrobús,257960
2008-01-24,Metrobús,255847
2008-01-25,Metrobús,281054
2008-01-26,Metrobús,141095
2008-01-27,Metrobús,84816
2008-01-28,Metrobús,251506
2008-01-29,Metrobús,271583
2008-01-30,Metrobús,261245
2008-01-31,Metrobús,269297
2008-02-01,Metrobús,269387
2008-02-02,Metrobús,141791
2008-02-03,Metrobús,88857
2008-02-04,Metrobús,94789
2008-02-05,Metrobús,258568
2008-02-06,Metrobús,263689
2008-02-07,Metrobús,263838
2008-02-08,Metrobús,273153
2008-02-09,Metrobús,140714
2008-02-10,Metrobús,76535
2008-02-11,Metrobús,249870
2008-02-12,Metrobús,263418
2008-02-13,Metrobús,263458
2008-02-14,Metrobús,264975
2008-02-15,Metrobús,275285
2008-02-16,Metrobús,155254
2008-02-17,Metrobús,84023
2008-02-18,Metrobús,258941
2008-02-19,Metrobús,265208
2008-02-20,Metrobús,266762
2008-02-21,Metrobús,261036
2008-02-22,Metrobús,274376
2008-02-23,Metrobús,147402
2008-02-24,Metrobús,84407
2008-02-25,Metrobús,256815
2008-02-26,Metrobús,264829
2008-02-27,Metrobús,265053
2008-02-28,Metrobús,271772
2008-02-29,Metrobús,263261
2008-03-01,Metrobús,159933
2008-03-02,Metrobús,79026
2008-03-03,Metrobús,257847
2008-03-04,Metrobús,267129
2008-03-05,Metrobús,271246
2008-03-06,Metrobús,272379
2008-03-07,Metrobús,273039
2008-03-08,Metrobús,161158
2008-03-09,Metrobús,84152
2008-03-10,Metrobús,258809
2008-03-11,Metrobús,267025
2008-03-12,Metrobús,266131
2008-03-13,Metrobús,306728
2008-03-14,Metrobús,345871
2008-03-15,Metrobús,187387
2008-03-16,Metrobús,116262
2008-03-17,Metrobús,135616
2008-03-18,Metrobús,257797
2008-03-19,Metrobús,237078
2008-03-20,Metrobús,117854
2008-03-21,Metrobús,81680
2008-03-22,Metrobús,97261
2008-03-23,Metrobús,83539
2008-03-24,Metrobús,272605
2008-03-25,Metrobús,291176
2008-03-26,Metrobús,295475
2008-03-27,Metrobús,293648
2008-03-28,Metrobús,308365
2008-03-29,Metrobús,166194
2008-03-30,Metrobús,95147
2008-03-31,Metrobús,302192
2008-04-01,Metrobús,312955
2008-04-02,Metrobús,313050
2008-04-03,Metrobús,315647
2008-04-04,Metrobús,335622
2008-04-05,Metrobús,167369
2008-04-06,Metrobús,101953
2008-04-07,Metrobús,299808
2008-04-08,Metrobús,304601
2008-04-09,Metrobús,318437
2008-04-10,Metrobús,313758
2008-04-11,Metrobús,324632
2008-04-12,Metrobús,173736
2008-04-13,Metrobús,105048
2008-04-14,Metrobús,298839
2008-04-15,Metrobús,315111
2008-04-16,Metrobús,312902
2008-04-17,Metrobús,318202
2008-04-18,Metrobús,325031
2008-04-19,Metrobús,179214
2008-04-20,Metrobús,104810
2008-04-21,Metrobús,309348
2008-04-22,Metrobús,313746
2008-04-23,Metrobús,307936
2008-04-24,Metrobús,308385
2008-04-25,Metrobús,322962
2008-04-26,Metrobús,175391
2008-04-27,Metrobús,100810
2008-04-28,Metrobús,301132
2008-04-29,Metrobús,310241
2008-04-30,Metrobús,326764
2008-05-01,Metrobús,137186
2008-05-02,Metrobús,270181
2008-05-03,Metrobús,159444
2008-05-04,Metrobús,96490
2008-05-05,Metrobús,228057
2008-05-06,Metrobús,309078
2008-05-07,Metrobús,309331
2008-05-08,Metrobús,312474
2008-05-09,Metrobús,312280
2008-05-10,Metrobús,136665
2008-05-11,Metrobús,93176
2008-05-12,Metrobús,294977
2008-05-13,Metrobús,302392
2008-05-14,Metrobús,313229
2008-05-15,Metrobús,301215
2008-05-16,Metrobús,323063
2008-05-17,Metrobús,172079
2008-05-18,Metrobús,99498
2008-05-19,Metrobús,294456
2008-05-20,Metrobús,296796
2008-05-21,Metrobús,311491
2008-05-22,Metrobús,313746
2008-05-23,Metrobús,316344
2008-05-24,Metrobús,178204
2008-05-25,Metrobús,96365
2008-05-26,Metrobús,295649
2008-05-27,Metrobús,304555
2008-05-28,Metrobús,310589
2008-05-29,Metrobús,318644
2008-05-30,Metrobús,322748
2008-05-31,Metrobús,174980
2008-06-01,Metrobús,98098
2008-06-02,Metrobús,303919
2008-06-03,Metrobús,303124
2008-06-04,Metrobús,309327
2008-06-05,Metrobús,308835
2008-06-06,Metrobús,316566
2008-06-07,Metrobús,165980
2008-06-08,Metrobús,88186
2008-06-09,Metrobús,289932
2008-06-10,Metrobús,303655
2008-06-11,Metrobús,310785
2008-06-12,Metrobús,302934
2008-06-13,Metrobús,331507
2008-06-14,Metrobús,171636
2008-06-15,Metrobús,91612
2008-06-16,Metrobús,298400
2008-06-17,Metrobús,309872
2008-06-18,Metrobús,312313
2008-06-19,Metrobús,305501
2008-06-20,Metrobús,322888
2008-06-21,Metrobús,165602
2008-06-22,Metrobús,93707
2008-06-23,Metrobús,289920
2008-06-24,Metrobús,300928
2008-06-25,Metrobús,305914
2008-06-26,Metrobús,303237
2008-06-27,Metrobús,323751
2008-06-28,Metrobús,170497
2008-06-29,Metrobús,96109
2008-06-30,Metrobús,298640
2008-07-01,Metrobús,302100
2008-07-02,Metrobús,302788
2008-07-03,Metrobús,300217
2008-07-04,Metrobús,306911
2008-07-05,Metrobús,158899
2008-07-06,Metrobús,95307
2008-07-07,Metrobús,281060
2008-07-08,Metrobús,286098
2008-07-09,Metrobús,296846
2008-07-10,Metrobús,299546
2008-07-11,Metrobús,318240
2008-07-12,Metrobús,157237
2008-07-13,Metrobús,95378
2008-07-14,Metrobús,289179
2008-07-15,Metrobús,301399
2008-07-16,Metrobús,305893
2008-07-17,Metrobús,290814
2008-07-18,Metrobús,300975
2008-07-19,Metrobús,160800
2008-07-20,Metrobús,96300
2008-07-21,Metrobús,278286
2008-07-22,Metrobús,276332
2008-07-23,Metrobús,282899
2008-07-24,Metrobús,275890
2008-07-25,Metrobús,287167
2008-07-26,Metrobús,154448
2008-07-27,Metrobús,94768
2008-07-28,Metrobús,277342
2008-07-29,Metrobús,287419
2008-07-30,Metrobús,291149
2008-07-31,Metrobús,285039
2008-08-01,Metrobús,309829
2008-08-02,Metrobús,155248
2008-08-03,Metrobús,92953
2008-08-04,Metrobús,292862
2008-08-05,Metrobús,300531
2008-08-06,Metrobús,308158
2008-08-07,Metrobús,305596
2008-08-08,Metrobús,296371
2008-08-09,Metrobús,175655
2008-08-10,Metrobús,99759
2008-08-11,Metrobús,294268
2008-08-12,Metrobús,301479
2008-08-13,Metrobús,304900
2008-08-14,Metrobús,306877
2008-08-15,Metrobús,325247
2008-08-16,Metrobús,167073
2008-08-17,Metrobús,93727
2008-08-18,Metrobús,304127
2008-08-19,Metrobús,310888
2008-08-20,Metrobús,322381
2008-08-21,Metrobús,311274
2008-08-22,Metrobús,325988
2008-08-23,Metrobús,170191
2008-08-24,Metrobús,89787
2008-08-25,Metrobús,310339
2008-08-26,Metrobús,316253
2008-08-27,Metrobús,323776
2008-08-28,Metrobús,322539
2008-08-29,Metrobús,334676
2008-08-30,Metrobús,183274
2008-08-31,Metrobús,93689
2008-09-01,Metrobús,312657
2008-09-02,Metrobús,313563
2008-09-03,Metrobús,308966
2008-09-04,Metrobús,318537
2008-09-05,Metrobús,330792
2008-09-06,Metrobús,170696
2008-09-07,Metrobús,87050
2008-09-08,Metrobús,300464
2008-09-09,Metrobús,303987
2008-09-10,Metrobús,310286
2008-09-11,Metrobús,310586
2008-09-12,Metrobús,320690
2008-09-13,Metrobús,162338
2008-09-14,Metrobús,79685
2008-09-15,Metrobús,180038
2008-09-16,Metrobús,74860
2008-09-17,Metrobús,300902
2008-09-18,Metrobús,312290
2008-09-19,Metrobús,326523
2008-09-20,Metrobús,180188
2008-09-21,Metrobús,88865
2008-09-22,Metrobús,304410
2008-09-23,Metrobús,317130
2008-09-24,Metrobús,314402
2008-09-25,Metrobús,309056
2008-09-26,Metrobús,328618
2008-09-27,Metrobús,167963
2008-09-28,Metrobús,97085
2008-09-29,Metrobús,308287
2008-09-30,Metrobús,322958
2008-10-01,Metrobús,323924
2008-10-02,Metrobús,320192
2008-10-03,Metrobús,342178
2008-10-04,Metrobús,171639
2008-10-05,Metrobús,101144
2008-10-06,Metrobús,301557
2008-10-07,Metrobús,308489
2008-10-08,Metrobús,308108
2008-10-09,Metrobús,316684
2008-10-10,Metrobús,326491
2008-10-11,Metrobús,170771
2008-10-12,Metrobús,93083
2008-10-13,Metrobús,301516
2008-10-14,Metrobús,313588
2008-10-15,Metrobús,318449
2008-10-16,Metrobús,320353
2008-10-17,Metrobús,326161
2008-10-18,Metrobús,180362
2008-10-19,Metrobús,102714
2008-10-20,Metrobús,309681
2008-10-21,Metrobús,305605
2008-10-22,Metrobús,311057
2008-10-23,Metrobús,308648
2008-10-24,Metrobús,324992
2008-10-25,Metrobús,189481
2008-10-26,Metrobús,92102
2008-10-27,Metrobús,301912
2008-10-28,Metrobús,313503
2008-10-29,Metrobús,315377
2008-10-30,Metrobús,324764
2008-10-31,Metrobús,341388
2008-11-01,Metrobús,152955
2008-11-02,Metrobús,88267
2008-11-03,Metrobús,304471
2008-11-04,Metrobús,310008
2008-11-05,Metrobús,315687
2008-11-06,Metrobús,313539
2008-11-07,Metrobús,329788
2008-11-08,Metrobús,175687
2008-11-09,Metrobús,96988
2008-11-10,Metrobús,300340
2008-11-11,Metrobús,312200
2008-11-12,Metrobús,314441
2008-11-13,Metrobús,315353
2008-11-14,Metrobús,344783
2008-11-15,Metrobús,170560
2008-11-16,Metrobús,102921
2008-11-17,Metrobús,106049
2008-11-18,Metrobús,317168
2008-11-19,Metrobús,315084
2008-11-20,Metrobús,310876
2008-11-21,Metrobús,330851
2008-11-22,Metrobús,180249
2008-11-23,Metrobús,95735
2008-11-24,Metrobús,313523
2008-11-25,Metrobús,321403
2008-11-26,Metrobús,320636
2008-11-27,Metrobús,322486
2008-11-28,Metrobús,348006
2008-11-29,Metrobús,182082
2008-11-30,Metrobús,120106
2008-12-01,Metrobús,310290
2008-12-02,Metrobús,319284
2008-12-03,Metrobús,328284
2008-12-04,Metrobús,316681
2008-12-05,Metrobús,331649
2008-12-06,Metrobús,179508
2008-12-07,Metrobús,100078
2008-12-08,Metrobús,306016
2008-12-09,Metrobús,314445
2008-12-10,Metrobús,319282
2008-12-11,Metrobús,325545
2008-12-12,Metrobús,263146
2008-12-13,Metrobús,177389
2008-12-14,Metrobús,103493
2008-12-15,Metrobús,302897
2008-12-16,Metrobús,315296
2008-12-17,Metrobús,397626
2008-12-18,Metrobús,386882
2008-12-19,Metrobús,399918
2008-12-20,Metrobús,232631
2008-12-21,Metrobús,137229
2008-12-22,Metrobús,327103
2008-12-23,Metrobús,322466
2008-12-24,Metrobús,215808
2008-12-25,Metrobús,81928
2008-12-26,Metrobús,235776
2008-12-27,Metrobús,177691
2008-12-28,Metrobús,122125
2008-12-29,Metrobús,263121
2008-12-30,Metrobús,262907
2008-12-31,Metrobús,195701
2009-01-01,Metrobús,78150
2009-01-02,Metrobús,232186
2009-01-03,Metrobús,179280
2009-01-04,Metrobús,130307
2009-01-05,Metrobús,347553
2009-01-06,Metrobús,320124
2009-01-07,Metrobús,369893
2009-01-08,Metrobús,381671
2009-01-09,Metrobús,402352
2009-01-10,Metrobús,212403
2009-01-11,Metrobús,125636
2009-01-12,Metrobús,397557
2009-01-13,Metrobús,397043
2009-01-14,Metrobús,401262
2009-01-15,Metrobús,400857
2009-01-16,Metrobús,412925
2009-01-17,Metrobús,216860
2009-01-18,Metrobús,129295
2009-01-19,Metrobús,405691
2009-01-20,Metrobús,405064
2009-01-21,Metrobús,408860
2009-01-22,Metrobús,409429
2009-01-23,Metrobús,434257
2009-01-24,Metrobús,241680
2009-01-25,Metrobús,137190
2009-01-26,Metrobús,410813
2009-01-27,Metrobús,415974
2009-01-28,Metrobús,422848
2009-01-29,Metrobús,416806
2009-01-30,Metrobús,462832
2009-01-31,Metrobús,229386
2009-02-01,Metrobús,155295
2009-02-02,Metrobús,150094
2009-02-03,Metrobús,425586
2009-02-04,Metrobús,426982
2009-02-05,Metrobús,431313
2009-02-06,Metrobús,455659
2009-02-07,Metrobús,236812
2009-02-08,Metrobús,133486
2009-02-09,Metrobús,421982
2009-02-10,Metrobús,428058
2009-02-11,Metrobús,429599
2009-02-12,Metrobús,437067
2009-02-13,Metrobús,481740
2009-02-14,Metrobús,259781
2009-02-15,Metrobús,139944
2009-02-16,Metrobús,434783
2009-02-17,Metrobús,444488
2009-02-18,Metrobús,449558
2009-02-19,Metrobús,442784
2009-02-20,Metrobús,466693
2009-02-21,Metrobús,241920
2009-02-22,Metrobús,143365
2009-02-23,Metrobús,430510
2009-02-24,Metrobús,440329
2009-02-25,Metrobús,441606
2009-02-26,Metrobús,447244
2009-02-27,Metrobús,457865
2009-02-28,Metrobús,311325
2009-03-01,Metrobús,142794
2009-03-02,Metrobús,440160
2009-03-03,Metrobús,454036
2009-03-04,Metrobús,462274
2009-03-05,Metrobús,460148
2009-03-06,Metrobús,473745
2009-03-07,Metrobús,245333
2009-03-08,Metrobús,146183
2009-03-09,Metrobús,435110
2009-03-10,Metrobús,451187
2009-03-11,Metrobús,454715
2009-03-12,Metrobús,446104
2009-03-13,Metrobús,474123
2009-03-14,Metrobús,255407
2009-03-15,Metrobús,143515
2009-03-16,Metrobús,152458
2009-03-17,Metrobús,434843
2009-03-18,Metrobús,437660
2009-03-19,Metrobús,435712
2009-03-20,Metrobús,455587
2009-03-21,Metrobús,237100
2009-03-22,Metrobús,133431
2009-03-23,Metrobús,423759
2009-03-24,Metrobús,432499
2009-03-25,Metrobús,433681
2009-03-26,Metrobús,435897
2009-03-27,Metrobús,472306
2009-03-28,Metrobús,246808
2009-03-29,Metrobús,137502
2009-03-30,Metrobús,434539
2009-03-31,Metrobús,450511
2009-04-01,Metrobús,454183
2009-04-02,Metrobús,449828
2009-04-03,Metrobús,478365
2009-04-04,Metrobús,259220
2009-04-05,Metrobús,132034
2009-04-06,Metrobús,355706
2009-04-07,Metrobús,352835
2009-04-08,Metrobús,340740
2009-04-09,Metrobús,160234
2009-04-10,Metrobús,113102
2009-04-11,Metrobús,130632
2009-04-12,Metrobús,115126
2009-04-13,Metrobús,382953
2009-04-14,Metrobús,413017
2009-04-15,Metrobús,429493
2009-04-16,Metrobús,434412
2009-04-17,Metrobús,457006
2009-04-18,Metrobús,245203
2009-04-19,Metrobús,134091
2009-04-20,Metrobús,428536
2009-04-21,Metrobús,440385
2009-04-22,Metrobús,447375
2009-04-23,Metrobús,440363
2009-04-24,Metrobús,386940
2009-04-25,Metrobús,187873
2009-04-26,Metrobús,97558
2009-04-27,Metrobús,306928
2009-04-28,Metrobús,282526
2009-04-29,Metrobús,276803
2009-04-30,Metrobús,278212
2009-05-01,Metrobús,109320
2009-05-02,Metrobús,115815
2009-05-03,Metrobús,80958
2009-05-04,Metrobús,183414
2009-05-05,Metrobús,180566
2009-05-06,Metrobús,334738
2009-05-07,Metrobús,385257
2009-05-08,Metrobús,412957
2009-05-09,Metrobús,219445
2009-05-10,Metrobús,115976
2009-05-11,Metrobús,403567
2009-05-12,Metrobús,428802
2009-05-13,Metrobús,423782
2009-05-14,Metrobús,428434
2009-05-15,Metrobús,408580
2009-05-16,Metrobús,228284
2009-05-17,Metrobús,130229
2009-05-18,Metrobús,423263
2009-05-19,Metrobús,441566
2009-05-20,Metrobús,433435
2009-05-21,Metrobús,437646
2009-05-22,Metrobús,446319
2009-05-23,Metrobús,246066
2009-05-24,Metrobús,140207
2009-05-25,Metrobús,410784
2009-05-26,Metrobús,430851
2009-05-27,Metrobús,423186
2009-05-28,Metrobús,442907
2009-05-29,Metrobús,454912
2009-05-30,Metrobús,244853
2009-05-31,Metrobús,146738
2009-06-01,Metrobús,425419
2009-06-02,Metrobús,427457
2009-06-03,Metrobús,437071
2009-06-04,Metrobús,437026
2009-06-05,Metrobús,461438
2009-06-06,Metrobús,243356
2009-06-07,Metrobús,142349
2009-06-08,Metrobús,416561
2009-06-09,Metrobús,420515
2009-06-10,Metrobús,431451
2009-06-11,Metrobús,420927
2009-06-12,Metrobús,455027
2009-06-13,Metrobús,240658
2009-06-14,Metrobús,131795
2009-06-15,Metrobús,422019
2009-06-16,Metrobús,429830
2009-06-17,Metrobús,428430
2009-06-18,Metrobús,423163
2009-06-19,Metrobús,445439
2009-06-20,Metrobús,239244
2009-06-21,Metrobús,128961
2009-06-22,Metrobús,402455
2009-06-23,Metrobús,420562
2009-06-24,Metrobús,421729
2009-06-25,Metrobús,418532
2009-06-26,Metrobús,435460
2009-06-27,Metrobús,235677
2009-06-28,Metrobús,139910
2009-06-29,Metrobús,399848
2009-06-30,Metrobús,424261
2009-07-01,Metrobús,419222
2009-07-02,Metrobús,417928
2009-07-03,Metrobús,436241
2009-07-04,Metrobús,232395
2009-07-05,Metrobús,130680
2009-07-06,Metrobús,393615
2009-07-07,Metrobús,402429
2009-07-08,Metrobús,407987
2009-07-09,Metrobús,398642
2009-07-10,Metrobús,402422
2009-07-11,Metrobús,225910
2009-07-12,Metrobús,127738
2009-07-13,Metrobús,380753
2009-07-14,Metrobús,392370
2009-07-15,Metrobús,405447
2009-07-16,Metrobús,398629
2009-07-17,Metrobús,400917
2009-07-18,Metrobús,222230
2009-07-19,Metrobús,128623
2009-07-20,Metrobús,374040
2009-07-21,Metrobús,379306
2009-07-22,Metrobús,379982
2009-07-23,Metrobús,375918
2009-07-24,Metrobús,383248
2009-07-25,Metrobús,216062
2009-07-26,Metrobús,122722
2009-07-27,Metrobús,371925
2009-07-28,Metrobús,378466
2009-07-29,Metrobús,392358
2009-07-30,Metrobús,397836
2009-07-31,Metrobús,421311
2009-08-01,Metrobús,233827
2009-08-02,Metrobús,140048
2009-08-03,Metrobús,400628
2009-08-04,Metrobús,408690
2009-08-05,Metrobús,420384
2009-08-06,Metrobús,417500
2009-08-07,Metrobús,434433
2009-08-08,Metrobús,239933
2009-08-09,Metrobús,134312
2009-08-10,Metrobús,405652
2009-08-11,Metrobús,417339
2009-08-12,Metrobús,417037
2009-08-13,Metrobús,417399
2009-08-14,Metrobús,447596
2009-08-15,Metrobús,234334
2009-08-16,Metrobús,137141
2009-08-17,Metrobús,418974
2009-08-18,Metrobús,426392
2009-08-19,Metrobús,433572
2009-08-20,Metrobús,430039
2009-08-21,Metrobús,441534
2009-08-22,Metrobús,246862
2009-08-23,Metrobús,132007
2009-08-24,Metrobús,421666
2009-08-25,Metrobús,431962
2009-08-26,Metrobús,440063
2009-08-27,Metrobús,434469
2009-08-28,Metrobús,471876
2009-08-29,Metrobús,229171
2009-08-30,Metrobús,129068
2009-08-31,Metrobús,445284
2009-09-01,Metrobús,453472
2009-09-02,Metrobús,452663
2009-09-03,Metrobús,457769
2009-09-04,Metrobús,474839
2009-09-05,Metrobús,243421
2009-09-06,Metrobús,130660
2009-09-07,Metrobús,451444
2009-09-08,Metrobús,453800
2009-09-09,Metrobús,464404
2009-09-10,Metrobús,453854
2009-09-11,Metrobús,478551
2009-09-12,Metrobús,240390
2009-09-13,Metrobús,137054
2009-09-14,Metrobús,435738
2009-09-15,Metrobús,380980
2009-09-16,Metrobús,122346
2009-09-17,Metrobús,446744
2009-09-18,Metrobús,503701
2009-09-19,Metrobús,259380
2009-09-20,Metrobús,134145
2009-09-21,Metrobús,452120
2009-09-22,Metrobús,453738
2009-09-23,Metrobús,457662
2009-09-24,Metrobús,454266
2009-09-25,Metrobús,468012
2009-09-26,Metrobús,256719
2009-09-27,Metrobús,146185
2009-09-28,Metrobús,443933
2009-09-29,Metrobús,463726
2009-09-30,Metrobús,465161
2009-10-01,Metrobús,465784
2009-10-02,Metrobús,481148
2009-10-03,Metrobús,264122
2009-10-04,Metrobús,145519
2009-10-05,Metrobús,449836
2009-10-06,Metrobús,452819
2009-10-07,Metrobús,460904
2009-10-08,Metrobús,461683
2009-10-09,Metrobús,473831
2009-10-10,Metrobús,261431
2009-10-11,Metrobús,141816
2009-10-12,Metrobús,437114
2009-10-13,Metrobús,457200
2009-10-14,Metrobús,461641
2009-10-15,Metrobús,468241
2009-10-16,Metrobús,487142
2009-10-17,Metrobús,271101
2009-10-18,Metrobús,145055
2009-10-19,Metrobús,441989
2009-10-20,Metrobús,451531
2009-10-21,Metrobús,453059
2009-10-22,Metrobús,452200
2009-10-23,Metrobús,479335
2009-10-24,Metrobús,269833
2009-10-25,Metrobús,142536
2009-10-26,Metrobús,435994
2009-10-27,Metrobús,440182
2009-10-28,Metrobús,458921
2009-10-29,Metrobús,452131
2009-10-30,Metrobús,481069
2009-10-31,Metrobús,251961
2009-11-01,Metrobús,135620
2009-11-02,Metrobús,186793
2009-11-03,Metrobús,446704
2009-11-04,Metrobús,450785
2009-11-05,Metrobús,455663
2009-11-06,Metrobús,469584
2009-11-07,Metrobús,270280
2009-11-08,Metrobús,149292
2009-11-09,Metrobús,445908
2009-11-10,Metrobús,450700
2009-11-11,Metrobús,433598
2009-11-12,Metrobús,458693
2009-11-13,Metrobús,481293
2009-11-14,Metrobús,269514
2009-11-15,Metrobús,157124
2009-11-16,Metrobús,155727
2009-11-17,Metrobús,448929
2009-11-18,Metrobús,458508
2009-11-19,Metrobús,454024
2009-11-20,Metrobús,470621
2009-11-21,Metrobús,256385
2009-11-22,Metrobús,144999
2009-11-23,Metrobús,432212
2009-11-24,Metrobús,447703
2009-11-25,Metrobús,448640
2009-11-26,Metrobús,449768
2009-11-27,Metrobús,466073
2009-11-28,Metrobús,282228
2009-11-29,Metrobús,150022
2009-11-30,Metrobús,449888
2009-12-01,Metrobús,458143
2009-12-02,Metrobús,459653
2009-12-03,Metrobús,458493
2009-12-04,Metrobús,480971
2009-12-05,Metrobús,287314
2009-12-06,Metrobús,152771
2009-12-07,Metrobús,442166
2009-12-08,Metrobús,444298
2009-12-09,Metrobús,458319
2009-12-10,Metrobús,460303
2009-12-11,Metrobús,479850
2009-12-12,Metrobús,252420
2009-12-13,Metrobús,168227
2009-12-14,Metrobús,428598
2009-12-15,Metrobús,444809
2009-12-16,Metrobús,442864
2009-12-17,Metrobús,439378
2009-12-18,Metrobús,447440
2009-12-19,Metrobús,260197
2009-12-20,Metrobús,154882
2009-12-21,Metrobús,379734
2009-12-22,Metrobús,367511
2009-12-23,Metrobús,352862
2009-12-24,Metrobús,229268
